t_s,imu,report,x,y,z,w
5.792484,0x4B,accel,9.316406,0.527344,-1.167969,
5.793644,0x4A,quat,-0.177551,-0.713745,0.150024,0.660645
5.793652,0x4A,accel,8.285156,-4.199219,-0.757812,
5.794895,0x4A,accel,8.324219,-4.199219,-0.796875,
5.795515,0x4B,gyro,-0.011719,0.017578,0.005859,
5.796690,0x4A,gyro,0.001953,0.009766,0.001953,
5.796695,0x4A,quat,-0.177612,-0.713745,0.150024,0.660706
5.797986,0x4B,quat,0.023010,-0.747314,-0.017822,0.663818
5.797990,0x4B,accel,9.316406,0.527344,-1.207031,
5.798608,0x4A,accel,8.285156,-4.199219,-0.832031,
5.799304,0x4B,accel,9.355469,0.527344,-1.167969,
5.800620,0x4B,gyro,-0.013672,0.023438,0.000000,
5.801291,0x4A,gyro,0.007812,0.007812,0.005859,
5.802218,0x4B,quat,0.023010,-0.747314,-0.017822,0.663818
5.803580,0x4A,quat,-0.177612,-0.713745,0.150085,0.660706
5.804237,0x4B,accel,9.316406,0.488281,-1.246094,
5.804882,0x4A,accel,8.320312,-4.199219,-0.757812,
5.806061,0x4B,gyro,-0.015625,0.021484,0.003906,
5.806069,0x4B,quat,0.022949,-0.747253,-0.017822,0.663879
5.806721,0x4A,gyro,0.000000,0.011719,0.001953,
5.807806,0x4B,accel,9.316406,0.488281,-1.285156,
5.809210,0x4A,quat,-0.177612,-0.713684,0.150085,0.660706
5.809214,0x4A,accel,8.281250,-4.199219,-0.796875,
5.811063,0x4B,gyro,-0.015625,0.027344,0.001953,
5.811677,0x4A,gyro,0.000000,0.011719,0.001953,
5.813538,0x4B,quat,0.022888,-0.747253,-0.017822,0.663940
5.813543,0x4B,accel,9.351562,0.449219,-1.285156,
5.814413,0x4A,quat,-0.177612,-0.713684,0.150085,0.660706
5.815031,0x4B,gyro,-0.011719,0.031250,0.003906,
5.815644,0x4A,accel,8.281250,-4.199219,-0.796875,
5.816502,0x4B,quat,0.022888,-0.747192,-0.017822,0.664001
5.817741,0x4A,gyro,0.011719,0.019531,0.001953,
5.817749,0x4A,quat,-0.177612,-0.713684,0.150085,0.660767
5.818389,0x4B,accel,9.312500,0.449219,-1.246094,
5.819520,0x4A,accel,8.320312,-4.199219,-0.832031,
5.819527,0x4A,accel,8.285156,-4.238281,-0.796875,
5.820178,0x4B,gyro,-0.015625,0.029297,0.000000,
5.821380,0x4A,gyro,0.001953,0.017578,0.003906,
5.821398,0x4A,quat,-0.177673,-0.713623,0.150146,0.660767
5.822875,0x4B,quat,0.022827,-0.747131,-0.017822,0.664001
5.822883,0x4B,accel,9.355469,0.410156,-1.207031,
5.823542,0x4A,accel,8.324219,-4.199219,-0.796875,
5.824184,0x4B,accel,9.351562,0.449219,-1.207031,
5.826057,0x4A,gyro,0.007812,0.019531,0.001953,
5.826727,0x4B,gyro,-0.001953,0.029297,-0.003906,
5.828629,0x4A,quat,-0.177673,-0.713623,0.150146,0.660828
5.829770,0x4B,quat,0.022827,-0.747131,-0.017883,0.664062
5.829774,0x4B,accel,9.316406,0.410156,-1.128906,
5.830400,0x4A,accel,8.285156,-4.199219,-0.757812,
5.832141,0x4B,gyro,0.000000,0.037109,-0.003906,
5.832153,0x4B,quat,0.022827,-0.747070,-0.017883,0.664124
5.833604,0x4A,gyro,0.015625,0.023438,0.001953,
5.833608,0x4A,quat,-0.177673,-0.713562,0.150146,0.660828
5.834236,0x4B,accel,9.273438,0.449219,-1.054688,
5.834849,0x4A,accel,8.324219,-4.238281,-0.757812,
5.835996,0x4B,gyro,0.000000,0.035156,-0.005859,
5.836000,0x4B,quat,0.022827,-0.747009,-0.017822,0.664185
5.836613,0x4A,accel,8.281250,-4.238281,-0.757812,
5.837498,0x4B,accel,9.273438,0.449219,-1.015625,
5.838665,0x4A,gyro,0.007812,0.021484,-0.003906,
5.838673,0x4A,quat,-0.177673,-0.713501,0.150146,0.660889
5.839310,0x4B,accel,9.273438,0.488281,-0.976562,
5.839984,0x4A,accel,8.285156,-4.199219,-0.757812,
5.840652,0x4B,gyro,-0.007812,0.037109,-0.005859,
5.841831,0x4A,gyro,0.007812,0.019531,0.000000,
5.841839,0x4A,quat,-0.177673,-0.713501,0.150208,0.660950
5.842754,0x4B,quat,0.022827,-0.746948,-0.017883,0.664246
5.843410,0x4A,accel,8.285156,-4.199219,-0.718750,
5.844046,0x4B,accel,9.312500,0.449219,-0.937500,
5.845357,0x4B,gyro,-0.011719,0.033203,-0.005859,
5.846008,0x4A,gyro,0.009766,0.021484,-0.007812,
5.846921,0x4B,quat,0.022827,-0.746887,-0.017883,0.664307
5.847799,0x4A,quat,-0.177673,-0.713440,0.150208,0.660950
5.848440,0x4B,accel,9.273438,0.410156,-0.902344,
5.849067,0x4A,accel,8.285156,-4.199219,-0.718750,
5.849698,0x4B,gyro,-0.009766,0.029297,-0.005859,
5.850324,0x4A,gyro,0.005859,0.017578,-0.005859,
5.851208,0x4B,quat,0.022827,-0.746826,-0.017883,0.664368
5.852534,0x4A,quat,-0.177612,-0.713379,0.150208,0.661011
5.853153,0x4B,accel,9.312500,0.410156,-0.824219,
5.853819,0x4A,accel,8.285156,-4.160156,-0.679688,
5.854449,0x4B,accel,9.277344,0.335938,-0.824219,
5.855090,0x4A,accel,8.285156,-4.199219,-0.718750,
5.855705,0x4B,gyro,-0.013672,0.025391,-0.017578,
5.856854,0x4A,gyro,0.003906,0.007812,0.000000,
5.856859,0x4A,quat,-0.177612,-0.713379,0.150208,0.661011
5.857879,0x4B,quat,0.022766,-0.746826,-0.017944,0.664429
5.858525,0x4A,accel,8.246094,-4.199219,-0.718750,
5.859164,0x4B,accel,9.277344,0.296875,-0.785156,
5.860446,0x4B,gyro,-0.009766,0.017578,-0.015625,
5.861088,0x4A,gyro,0.001953,0.005859,0.000000,
5.862234,0x4B,quat,0.022766,-0.746765,-0.017944,0.664429
5.863632,0x4A,quat,-0.177673,-0.713379,0.150208,0.661072
5.864282,0x4B,accel,9.312500,0.218750,-0.824219,
5.864922,0x4A,accel,8.285156,-4.199219,-0.718750,
5.865590,0x4B,gyro,-0.007812,0.015625,-0.023438,
5.866235,0x4A,gyro,0.000000,0.005859,-0.007812,
5.868137,0x4B,quat,0.022827,-0.746765,-0.018005,0.664490
5.869019,0x4A,quat,-0.177673,-0.713379,0.150208,0.661072
5.869655,0x4B,accel,9.316406,0.218750,-0.902344,
5.870281,0x4A,accel,8.320312,-4.199219,-0.757812,
5.871423,0x4B,gyro,-0.003906,0.013672,-0.027344,
5.871427,0x4B,quat,0.022827,-0.746704,-0.018005,0.664490
5.872056,0x4A,gyro,0.007812,0.005859,-0.007812,
5.872885,0x4B,accel,9.312500,0.257812,-1.015625,
5.874010,0x4A,quat,-0.177612,-0.713379,0.150208,0.661072
5.874014,0x4A,accel,8.320312,-4.199219,-0.757812,
5.874625,0x4B,accel,9.316406,0.296875,-1.054688,
5.875238,0x4A,gyro,0.001953,0.001953,-0.003906,
5.875876,0x4B,gyro,0.007812,0.009766,-0.037109,
5.876779,0x4A,quat,-0.177612,-0.713318,0.150208,0.661072
5.877808,0x4B,quat,0.022888,-0.746704,-0.018066,0.664490
5.879097,0x4A,accel,8.320312,-4.199219,-0.757812,
5.879104,0x4A,accel,8.324219,-4.160156,-0.757812,
5.879767,0x4B,accel,9.234375,0.371094,-1.167969,
5.881607,0x4B,gyro,0.021484,0.011719,-0.041016,
5.881615,0x4B,quat,0.022949,-0.746704,-0.018066,0.664490
5.882897,0x4A,gyro,0.007812,0.003906,-0.007812,
5.883533,0x4B,accel,9.316406,0.410156,-1.285156,
5.884730,0x4A,quat,-0.177612,-0.713318,0.150208,0.661072
5.884737,0x4A,accel,8.285156,-4.199219,-0.757812,
5.885374,0x4B,gyro,0.029297,0.013672,-0.042969,
5.886011,0x4A,gyro,0.011719,0.001953,0.000000,
5.886897,0x4B,quat,0.023071,-0.746704,-0.018066,0.664551
5.888730,0x4A,quat,-0.177612,-0.713318,0.150269,0.661072
5.889403,0x4B,accel,9.394531,0.488281,-1.398438,
5.890041,0x4A,accel,8.285156,-4.238281,-0.796875,
5.891241,0x4B,gyro,0.031250,0.015625,-0.050781,
5.891247,0x4B,quat,0.023193,-0.746643,-0.018066,0.664551
5.891974,0x4A,gyro,0.011719,0.009766,-0.005859,
5.892669,0x4B,accel,9.394531,0.562500,-1.398438,
5.894015,0x4A,quat,-0.177612,-0.713318,0.150269,0.661072
5.894021,0x4A,accel,8.285156,-4.199219,-0.832031,
5.894691,0x4B,accel,9.390625,0.679688,-1.398438,
5.895367,0x4A,accel,8.324219,-4.199219,-0.796875,
5.896032,0x4B,gyro,0.027344,0.027344,-0.041016,
5.897794,0x4A,gyro,0.021484,0.013672,-0.005859,
5.897803,0x4A,quat,-0.177551,-0.713318,0.150269,0.661133
5.898717,0x4B,quat,0.023315,-0.746643,-0.018066,0.664612
5.899372,0x4A,accel,8.285156,-4.199219,-0.757812,
5.900054,0x4B,accel,9.390625,0.832031,-1.320312,
5.900710,0x4A,gyro,0.009766,0.017578,-0.005859,
5.901986,0x4B,gyro,0.021484,0.023438,-0.039062,
5.901996,0x4B,quat,0.023438,-0.746582,-0.018066,0.664612
5.903621,0x4A,quat,-0.177551,-0.713257,0.150330,0.661133
5.904267,0x4B,accel,9.316406,0.910156,-1.285156,
5.904922,0x4A,accel,8.320312,-4.199219,-0.718750,
5.905564,0x4B,gyro,0.021484,0.033203,-0.027344,
5.906207,0x4A,gyro,0.009766,0.025391,-0.009766,
5.908178,0x4B,quat,0.023499,-0.746521,-0.018066,0.664673
5.909042,0x4A,quat,-0.177551,-0.713257,0.150330,0.661194
5.909673,0x4B,accel,9.316406,0.945312,-1.246094,
5.910297,0x4A,accel,8.320312,-4.199219,-0.757812,
5.911452,0x4B,gyro,0.013672,0.031250,-0.017578,
5.911456,0x4B,quat,0.023560,-0.746460,-0.018066,0.664734
5.913054,0x4A,gyro,0.011719,0.015625,-0.009766,
5.913059,0x4A,quat,-0.177490,-0.713196,0.150330,0.661255
5.913677,0x4B,accel,9.316406,0.945312,-1.246094,
5.914289,0x4A,accel,8.281250,-4.238281,-0.757812,
5.915385,0x4B,accel,9.273438,0.945312,-1.285156,
5.915390,0x4B,gyro,-0.001953,0.039062,-0.013672,
5.916010,0x4A,accel,8.281250,-4.199219,-0.796875,
5.917485,0x4B,quat,0.023560,-0.746460,-0.018066,0.664795
5.919099,0x4A,gyro,0.009766,0.027344,-0.003906,
5.919106,0x4A,quat,-0.177490,-0.713135,0.150330,0.661316
5.919747,0x4B,accel,9.273438,0.792969,-1.167969,
5.920776,0x4A,accel,8.320312,-4.160156,-0.796875,
5.922510,0x4B,gyro,-0.003906,0.042969,-0.001953,
5.922518,0x4B,quat,0.023560,-0.746338,-0.018066,0.664856
5.924055,0x4A,gyro,0.011719,0.021484,-0.005859,
5.924063,0x4A,quat,-0.177490,-0.713135,0.150330,0.661316
5.924717,0x4B,accel,9.234375,0.718750,-1.128906,
5.925356,0x4A,accel,8.281250,-4.160156,-0.757812,
5.926504,0x4B,gyro,-0.013672,0.041016,-0.003906,
5.926521,0x4B,quat,0.023560,-0.746277,-0.018066,0.664978
5.927706,0x4A,gyro,0.001953,0.025391,-0.007812,
5.927710,0x4A,quat,-0.177490,-0.713074,0.150330,0.661377
5.928346,0x4B,accel,9.277344,0.679688,-1.128906,
5.928959,0x4A,accel,8.285156,-4.199219,-0.757812,
5.929571,0x4B,accel,9.277344,0.527344,-1.015625,
5.930809,0x4B,gyro,-0.015625,0.037109,-0.001953,
5.931425,0x4A,gyro,0.005859,0.025391,-0.005859,
5.932346,0x4B,quat,0.023499,-0.746216,-0.018066,0.665039
5.933490,0x4A,quat,-0.177490,-0.713013,0.150330,0.661438
5.934123,0x4B,accel,9.273438,0.488281,-0.976562,
5.934760,0x4A,accel,8.281250,-4.238281,-0.718750,
5.935953,0x4B,gyro,-0.011719,0.044922,0.003906,
5.935960,0x4B,quat,0.023499,-0.746155,-0.018066,0.665100
5.936618,0x4A,accel,8.285156,-4.199219,-0.718750,
5.937694,0x4B,accel,9.273438,0.449219,-1.015625,
5.938885,0x4A,gyro,0.013672,0.027344,-0.001953,
5.938893,0x4A,quat,-0.177490,-0.713013,0.150330,0.661499
5.940237,0x4A,accel,8.281250,-4.199219,-0.679688,
5.940919,0x4B,gyro,-0.005859,0.037109,0.007812,
5.942856,0x4A,gyro,0.009766,0.019531,0.000000,
5.942861,0x4A,quat,-0.177490,-0.712952,0.150330,0.661499
5.943992,0x4B,quat,0.023438,-0.746094,-0.018066,0.665161
5.943996,0x4B,accel,9.277344,0.449219,-0.976562,
5.944620,0x4A,accel,8.320312,-4.199219,-0.718750,
5.945249,0x4B,gyro,-0.013672,0.035156,-0.007812,
5.945867,0x4A,gyro,0.009766,0.023438,-0.003906,
5.946773,0x4B,quat,0.023438,-0.746033,-0.018066,0.665222
5.948021,0x4A,quat,-0.177429,-0.712891,0.150330,0.661560
5.948639,0x4B,accel,9.277344,0.449219,-0.976562,
5.949255,0x4A,accel,8.285156,-4.199219,-0.718750,
5.949875,0x4B,accel,9.277344,0.488281,-1.015625,
5.950501,0x4A,gyro,0.005859,0.019531,-0.001953,
5.952284,0x4B,gyro,0.003906,0.035156,-0.001953,
5.952289,0x4B,quat,0.023438,-0.746033,-0.018066,0.665283
5.953461,0x4A,quat,-0.177429,-0.712891,0.150391,0.661621
5.954093,0x4B,accel,9.273438,0.488281,-0.976562,
5.954704,0x4A,accel,8.285156,-4.199219,-0.718750,
5.955901,0x4B,gyro,0.001953,0.031250,-0.001953,
5.955909,0x4B,quat,0.023438,-0.745972,-0.018066,0.665344
5.956656,0x4A,accel,8.285156,-4.238281,-0.679688,
5.957804,0x4B,accel,9.273438,0.488281,-0.976562,
5.959459,0x4A,gyro,0.011719,0.019531,0.001953,
5.959470,0x4A,quat,-0.177429,-0.712830,0.150391,0.661621
5.960129,0x4B,gyro,0.005859,0.033203,-0.007812,
5.960811,0x4A,accel,8.285156,-4.199219,-0.718750,
5.961762,0x4B,quat,0.023438,-0.745911,-0.018066,0.665405
5.962997,0x4A,gyro,0.013672,0.021484,0.000000,
5.963002,0x4A,quat,-0.177429,-0.712769,0.150391,0.661682
5.963617,0x4B,accel,9.277344,0.562500,-1.054688,
5.964251,0x4A,accel,8.246094,-4.199219,-0.757812,
5.964875,0x4B,gyro,0.009766,0.035156,-0.007812,
5.965497,0x4A,gyro,0.013672,0.019531,-0.001953,
5.966440,0x4B,quat,0.023438,-0.745850,-0.018066,0.665466
5.967985,0x4A,quat,-0.177429,-0.712769,0.150391,0.661743
5.968601,0x4B,accel,9.273438,0.601562,-1.093750,
5.969216,0x4A,accel,8.285156,-4.199219,-0.718750,
5.969827,0x4B,accel,9.277344,0.640625,-1.128906,
5.971962,0x4B,gyro,0.003906,0.031250,-0.001953,
5.971966,0x4B,quat,0.023438,-0.745789,-0.018005,0.665527
5.973243,0x4A,gyro,0.011719,0.023438,-0.001953,
5.973885,0x4B,accel,9.277344,0.679688,-1.128906,
5.975057,0x4A,quat,-0.177429,-0.712708,0.150452,0.661743
5.975064,0x4A,accel,8.285156,-4.199219,-0.757812,
5.975714,0x4B,gyro,0.011719,0.039062,-0.001953,
5.976362,0x4A,accel,8.285156,-4.199219,-0.757812,
5.978293,0x4B,quat,0.023438,-0.745728,-0.018005,0.665588
5.978300,0x4B,accel,9.277344,0.679688,-1.167969,
5.979511,0x4A,gyro,0.015625,0.021484,0.003906,
5.979519,0x4A,quat,-0.177429,-0.712646,0.150452,0.661804
5.980157,0x4B,gyro,0.005859,0.035156,0.001953,
5.980828,0x4A,accel,8.285156,-4.199219,-0.757812,
5.982503,0x4B,quat,0.023499,-0.745728,-0.017944,0.665649
5.984150,0x4A,gyro,0.015625,0.023438,0.000000,
5.984166,0x4A,quat,-0.177429,-0.712646,0.150513,0.661865
5.984792,0x4B,accel,9.316406,0.718750,-1.207031,
5.985425,0x4A,accel,8.285156,-4.199219,-0.757812,
5.986631,0x4B,gyro,0.009766,0.037109,0.007812,
5.986636,0x4B,quat,0.023438,-0.745667,-0.017944,0.665710
5.987802,0x4A,gyro,0.011719,0.027344,0.001953,
5.987806,0x4A,quat,-0.177429,-0.712585,0.150513,0.661926
5.988460,0x4B,accel,9.273438,0.718750,-1.207031,
5.989076,0x4A,accel,8.246094,-4.199219,-0.718750,
5.989686,0x4B,accel,9.273438,0.718750,-1.207031,
5.991433,0x4B,gyro,0.001953,0.039062,0.011719,
5.991438,0x4B,quat,0.023438,-0.745605,-0.017883,0.665771
5.992056,0x4A,gyro,0.013672,0.027344,0.000000,
5.992930,0x4B,accel,9.234375,0.753906,-1.167969,
5.994451,0x4A,quat,-0.177429,-0.712524,0.150513,0.661926
5.994459,0x4A,accel,8.242188,-4.160156,-0.757812,
5.995121,0x4B,gyro,0.007812,0.044922,0.009766,
5.995774,0x4A,accel,8.281250,-4.160156,-0.757812,
5.996709,0x4B,quat,0.023438,-0.745544,-0.017883,0.665833
5.997353,0x4A,gyro,0.017578,0.029297,0.005859,
5.998189,0x4B,accel,9.273438,0.792969,-1.128906,
5.999080,0x4A,quat,-0.177429,-0.712463,0.150574,0.661987
6.000331,0x4A,accel,8.246094,-4.199219,-0.718750,
6.000978,0x4B,gyro,0.011719,0.048828,0.011719,
6.002163,0x4A,gyro,0.023438,0.035156,0.009766,
6.002184,0x4A,quat,-0.177429,-0.712402,0.150574,0.662048
6.003428,0x4B,quat,0.023438,-0.745422,-0.017822,0.665894
6.004050,0x4A,accel,8.246094,-4.199219,-0.718750,
6.004672,0x4B,accel,9.234375,0.792969,-1.128906,
6.005884,0x4B,gyro,0.007812,0.050781,0.023438,
6.006495,0x4A,gyro,0.019531,0.027344,0.005859,
6.007397,0x4B,quat,0.023438,-0.745361,-0.017761,0.666016
6.008488,0x4A,quat,-0.177429,-0.712341,0.150635,0.662109
6.009100,0x4B,accel,9.234375,0.792969,-1.093750,
6.009713,0x4A,accel,8.246094,-4.199219,-0.718750,
6.010328,0x4B,accel,9.238281,0.792969,-1.054688,
6.010941,0x4A,gyro,0.013672,0.033203,0.013672,
6.012118,0x4B,gyro,0.000000,0.046875,0.029297,
6.012123,0x4B,quat,0.023376,-0.745300,-0.017700,0.666077
6.013724,0x4A,quat,-0.177429,-0.712280,0.150696,0.662170
6.013731,0x4A,accel,8.246094,-4.199219,-0.718750,
6.014405,0x4B,accel,9.234375,0.718750,-0.976562,
6.015040,0x4A,accel,8.246094,-4.199219,-0.718750,
6.016214,0x4B,gyro,-0.003906,0.052734,0.035156,
6.016222,0x4B,quat,0.023315,-0.745239,-0.017639,0.666199
6.016883,0x4A,gyro,0.013672,0.031250,0.017578,
6.017962,0x4B,accel,9.234375,0.718750,-0.976562,
6.019195,0x4A,quat,-0.177429,-0.712219,0.150696,0.662231
6.020486,0x4A,accel,8.285156,-4.199219,-0.757812,
6.021119,0x4B,gyro,-0.001953,0.046875,0.039062,
6.021743,0x4A,gyro,0.015625,0.029297,0.019531,
6.022924,0x4B,quat,0.023193,-0.745117,-0.017578,0.666260
6.022928,0x4B,accel,9.277344,0.640625,-0.976562,
6.024045,0x4A,quat,-0.177490,-0.712158,0.150757,0.662292
6.024666,0x4B,accel,9.273438,0.601562,-0.976562,
6.025279,0x4A,accel,8.246094,-4.199219,-0.718750,
6.025899,0x4B,gyro,-0.003906,0.046875,0.037109,
6.026509,0x4A,gyro,0.017578,0.029297,0.011719,
6.027426,0x4B,quat,0.023132,-0.745056,-0.017517,0.666321
6.029247,0x4A,quat,-0.177490,-0.712097,0.150818,0.662354
6.029894,0x4B,accel,9.277344,0.562500,-1.015625,
6.030526,0x4A,accel,8.242188,-4.199219,-0.679688,
6.031702,0x4B,gyro,0.003906,0.044922,0.044922,
6.031710,0x4B,quat,0.023071,-0.744995,-0.017456,0.666443
6.032362,0x4A,gyro,0.009766,0.027344,0.005859,
6.033176,0x4B,accel,9.277344,0.562500,-1.015625,
6.034085,0x4A,quat,-0.177490,-0.712036,0.150879,0.662415
6.035812,0x4A,accel,8.242188,-4.238281,-0.718750,
6.035819,0x4A,accel,8.242188,-4.199219,-0.679688,
6.036481,0x4B,gyro,-0.005859,0.041016,0.037109,
6.037697,0x4A,gyro,0.017578,0.031250,0.013672,
6.037705,0x4A,quat,-0.177490,-0.711975,0.150879,0.662415
6.038978,0x4B,quat,0.023010,-0.744934,-0.017395,0.666504
6.038983,0x4B,accel,9.277344,0.527344,-1.015625,
6.039609,0x4A,accel,8.246094,-4.199219,-0.718750,
6.040226,0x4B,accel,9.312500,0.562500,-1.015625,
6.041401,0x4A,gyro,0.015625,0.029297,0.013672,
6.041405,0x4A,quat,-0.177490,-0.711914,0.150940,0.662476
6.042051,0x4B,gyro,0.005859,0.044922,0.042969,
6.043090,0x4A,accel,8.246094,-4.199219,-0.757812,
6.044218,0x4B,quat,0.022949,-0.744873,-0.017273,0.666565
6.044222,0x4B,accel,9.312500,0.562500,-1.015625,
6.046065,0x4A,gyro,0.019531,0.029297,0.007812,
6.046686,0x4B,gyro,0.003906,0.041016,0.044922,
6.048119,0x4A,quat,-0.177551,-0.711853,0.151001,0.662537
6.049297,0x4B,quat,0.022888,-0.744812,-0.017212,0.666626
6.049304,0x4B,accel,9.312500,0.601562,-1.054688,
6.049950,0x4A,accel,8.246094,-4.238281,-0.679688,
6.050594,0x4B,gyro,0.000000,0.044922,0.052734,
6.051231,0x4A,gyro,0.015625,0.033203,0.005859,
6.052145,0x4B,quat,0.022766,-0.744751,-0.017151,0.666748
6.053596,0x4A,quat,-0.177551,-0.711792,0.151001,0.662598
6.054239,0x4B,accel,9.277344,0.640625,-1.093750,
6.054901,0x4A,accel,8.285156,-4.199219,-0.718750,
6.055543,0x4B,gyro,-0.001953,0.041016,0.052734,
6.056206,0x4A,accel,8.246094,-4.199219,-0.718750,
6.057638,0x4B,quat,0.022705,-0.744690,-0.017090,0.666809
6.058939,0x4A,gyro,0.019531,0.031250,0.000000,
6.058944,0x4A,quat,-0.177551,-0.711731,0.151062,0.662659
6.059563,0x4B,accel,9.273438,0.679688,-1.054688,
6.060290,0x4A,accel,8.242188,-4.238281,-0.718750,
6.061428,0x4B,accel,9.312500,0.679688,-1.093750,
6.061432,0x4B,gyro,-0.005859,0.044922,0.056641,
6.062599,0x4A,gyro,0.013672,0.035156,0.000000,
6.062604,0x4A,quat,-0.177490,-0.711670,0.151062,0.662720
6.063473,0x4B,quat,0.022583,-0.744629,-0.016968,0.666870
6.064093,0x4A,accel,8.246094,-4.199219,-0.718750,
6.064744,0x4B,accel,9.312500,0.679688,-1.093750,
6.065394,0x4A,gyro,0.017578,0.037109,0.001953,
6.066012,0x4B,gyro,-0.001953,0.044922,0.064453,
6.066891,0x4A,quat,-0.177490,-0.711609,0.151062,0.662781
6.068506,0x4B,quat,0.022461,-0.744568,-0.016907,0.666992
6.069156,0x4A,accel,8.242188,-4.238281,-0.718750,
6.069807,0x4B,accel,9.316406,0.640625,-1.054688,
6.070470,0x4A,gyro,0.011719,0.035156,0.001953,
6.071115,0x4B,gyro,-0.003906,0.052734,0.060547,
6.072656,0x4A,quat,-0.177490,-0.711487,0.151123,0.662842
6.073863,0x4B,quat,0.022339,-0.744507,-0.016785,0.667053
6.074505,0x4A,accel,8.242188,-4.199219,-0.679688,
6.075168,0x4B,accel,9.316406,0.640625,-1.015625,
6.075813,0x4A,accel,8.281250,-4.199219,-0.679688,
6.077005,0x4B,gyro,-0.011719,0.046875,0.070312,
6.077009,0x4B,quat,0.022217,-0.744385,-0.016663,0.667175
6.078258,0x4A,gyro,0.015625,0.031250,0.001953,
6.078287,0x4A,quat,-0.177490,-0.711426,0.151123,0.662964
6.078899,0x4B,accel,9.273438,0.679688,-1.015625,
6.079509,0x4A,accel,8.246094,-4.238281,-0.679688,
6.080118,0x4B,accel,9.273438,0.640625,-1.015625,
6.080759,0x4A,gyro,0.009766,0.037109,-0.003906,
6.082251,0x4B,gyro,-0.011719,0.048828,0.078125,
6.082256,0x4B,quat,0.022095,-0.744324,-0.016602,0.667236
6.083819,0x4A,quat,-0.177490,-0.711365,0.151123,0.663025
6.084432,0x4B,accel,9.273438,0.679688,-1.015625,
6.085066,0x4A,accel,8.242188,-4.238281,-0.718750,
6.085694,0x4B,gyro,-0.009766,0.052734,0.082031,
6.086333,0x4A,gyro,0.015625,0.035156,-0.001953,
6.087249,0x4B,quat,0.021912,-0.744263,-0.016479,0.667297
6.088998,0x4A,quat,-0.177490,-0.711304,0.151123,0.663086
6.089655,0x4B,accel,9.273438,0.640625,-1.015625,
6.090303,0x4A,accel,8.242188,-4.238281,-0.757812,
6.091490,0x4B,gyro,-0.013672,0.048828,0.083984,
6.091497,0x4B,quat,0.021790,-0.744202,-0.016418,0.667419
6.092143,0x4A,gyro,0.011719,0.041016,-0.007812,
6.093187,0x4B,accel,9.273438,0.640625,-1.015625,
6.094625,0x4A,quat,-0.177490,-0.711243,0.151184,0.663147
6.094629,0x4A,accel,8.281250,-4.199219,-0.679688,
6.095262,0x4B,accel,9.312500,0.640625,-0.902344,
6.095886,0x4A,accel,8.246094,-4.238281,-0.679688,
6.097083,0x4B,gyro,-0.017578,0.046875,0.093750,
6.097102,0x4B,quat,0.021606,-0.744080,-0.016296,0.667542
6.097748,0x4A,gyro,0.007812,0.039062,-0.009766,
6.098368,0x4B,accel,9.351562,0.640625,-0.937500,
6.099503,0x4A,quat,-0.177490,-0.711182,0.151123,0.663208
6.099507,0x4A,accel,8.242188,-4.238281,-0.718750,
6.100120,0x4B,gyro,-0.013672,0.046875,0.101562,
6.100753,0x4A,gyro,0.013672,0.037109,-0.011719,
6.101628,0x4B,quat,0.021423,-0.744019,-0.016174,0.667603
6.103242,0x4A,quat,-0.177490,-0.711121,0.151123,0.663269
6.103857,0x4B,accel,9.312500,0.679688,-0.976562,
6.104470,0x4A,accel,8.242188,-4.238281,-0.718750,
6.105730,0x4A,gyro,0.015625,0.042969,-0.021484,
6.106365,0x4B,gyro,-0.019531,0.048828,0.101562,
6.107282,0x4A,quat,-0.177429,-0.711060,0.151123,0.663391
6.109160,0x4B,quat,0.021179,-0.743958,-0.015991,0.667725
6.109805,0x4A,accel,8.246094,-4.238281,-0.679688,
6.110460,0x4B,accel,9.312500,0.718750,-1.015625,
6.111111,0x4A,gyro,0.009766,0.041016,-0.023438,
6.112342,0x4B,gyro,-0.027344,0.041016,0.113281,
6.112350,0x4B,quat,0.020935,-0.743896,-0.015869,0.667786
6.113950,0x4A,quat,-0.177429,-0.710999,0.151123,0.663452
6.113955,0x4A,accel,8.285156,-4.199219,-0.718750,
6.114577,0x4B,accel,9.277344,0.792969,-1.015625,
6.115187,0x4A,accel,8.242188,-4.199219,-0.679688,
6.116294,0x4B,accel,9.273438,0.753906,-0.902344,
6.116308,0x4B,gyro,-0.027344,0.044922,0.117188,
6.116944,0x4A,gyro,0.005859,0.042969,-0.013672,
6.118738,0x4B,quat,0.020752,-0.743835,-0.015747,0.667847
6.119632,0x4A,quat,-0.177368,-0.710938,0.151062,0.663574
6.120291,0x4B,accel,9.312500,0.640625,-0.902344,
6.120953,0x4A,accel,8.242188,-4.199219,-0.640625,
6.122143,0x4B,gyro,-0.031250,0.041016,0.125000,
6.122148,0x4B,quat,0.020447,-0.743774,-0.015625,0.667969
6.123363,0x4A,gyro,0.009766,0.042969,-0.025391,
6.123368,0x4A,quat,-0.177368,-0.710876,0.151062,0.663635
6.123997,0x4B,accel,9.312500,0.640625,-0.902344,
6.124633,0x4A,accel,8.281250,-4.199219,-0.679688,
6.125288,0x4B,gyro,-0.033203,0.035156,0.130859,
6.125927,0x4A,gyro,0.009766,0.039062,-0.019531,
6.126833,0x4B,quat,0.020203,-0.743713,-0.015503,0.668030
